longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,monthly_rent,roi,neighborhood_investment,sell_speed,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,4.313868613138686,0.2927241962774958,2.576642335766423,500.0,18.602837239259223,Medium,Medium,False,False,False,True,False
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,5.0,0.20536912751677852,3.174496644295302,500.0,15.290379947411049,Medium,Medium,False,False,False,True,False
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,4.703933747412008,0.21919014084507044,3.3561076604554865,500.0,14.677225924843603,Medium,Medium,False,False,False,True,False
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,3.4858757062146895,0.3038897893030794,3.34180790960452,500.0,15.871082046945462,Medium,Medium,False,False,False,True,False
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,3.6714801444043323,0.3225172074729597,3.0180505415162453,595.9797227803165,15.194391290191051,Medium,Medium,False,False,False,True,False
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,3.543726235741445,0.27253218884120173,3.4220532319391634,500.0,12.35978061680268,Medium,Medium,False,False,False,True,False
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,5.007448789571694,0.2220156191892897,3.515828677839851,500.0,17.223929190309978,Medium,Medium,False,False,False,True,False
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,4.536656891495602,0.2682611506140918,3.002932551319648,500.0,12.345908820928697,Medium,Medium,False,False,False,True,False
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,5.4373522458628845,0.19260869565217392,2.895981087470449,618.2600506259639,10.712353503352883,Medium,Medium,False,False,False,True,False
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,4.659574468085107,0.22773972602739725,2.848404255319149,1068.117313115003,18.072029549412697,Medium,Medium,False,False,False,True,False
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,4.939153439153439,0.2158543117300482,2.984126984126984,500.0,11.875552161890663,Medium,Medium,False,False,False,True,False
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,5.020661157024794,0.20658436213991768,3.175619834710744,500.0,12.949953042426596,Medium,Medium,False,False,False,True,False
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,4.399491094147582,0.23944476576055523,3.1552162849872776,500.0,13.640159316208662,Medium,Medium,False,False,False,True,False
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,6.107142857142857,0.17543859649122806,2.7916666666666665,901.9840450378234,17.459139872922158,Medium,Medium,False,False,False,True,False
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,5.105882352941176,0.19723502304147467,2.5552941176470587,500.0,13.088207394073844,Medium,Medium,False,False,False,True,False
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,5.585131894484412,0.1910691283812795,2.7434052757793763,500.0,10.25266000998811,Medium,Medium,False,False,False,True,False
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,6.645333333333333,0.16653290529695025,2.957333333333333,500.0,10.20862651958116,Medium,Medium,False,False,False,True,False
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,5.956639566395664,0.18061874431301184,2.6666666666666665,757.3851892605142,13.031049076010461,Medium,Medium,False,False,False,True,False
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,3.021276595744681,0.21830985915492956,12.23404255319149,1105.7509027450576,13.128936138432655,Medium,Medium,False,False,False,True,False
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,5.660287081339713,0.17328825021132713,2.373205741626794,551.2888212183611,10.768138508589121,Medium,Medium,False,False,False,True,False
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,5.631578947368421,0.18037383177570093,2.9210526315789473,581.9584133576235,9.980758600396625,Low,Medium,False,False,False,True,False
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,5.400611620795107,0.18799546998867497,2.6574923547400613,1166.4313298037296,17.141768163340046,Medium,Medium,False,False,False,True,False
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,5.820754716981132,0.1539708265802269,2.2264150943396226,796.903697123294,10.868571376534835,Medium,Medium,False,False,False,True,False
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,6.593457943925234,0.16513111268603828,2.925233644859813,679.2412251823994,9.482726413936833,Low,Medium,False,False,False,True,False
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,6.410334346504559,0.18349928876244664,2.802431610942249,1268.1053284009213,16.283427055639997,Medium,Medium,False,False,False,True,False
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,4.80078125,0.19772172497965826,2.2734375,1022.327677990869,15.888441643124787,Medium,Medium,False,False,False,True,False
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,4.746268656716418,0.22746331236897274,2.716417910447761,1002.5314836578314,14.470749996467818,Medium,Medium,False,False,False,True,False
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,6.176691729323308,0.1594643944004869,2.330827067669173,1380.6478344237232,16.483606531556983,Medium,Medium,False,False,False,True,False
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,6.948717948717949,0.14391143911439114,2.2666666666666666,1287.2577909559864,17.28556480833005,Medium,Fast,False,False,False,True,False
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,7.064024390243903,0.14501510574018128,2.9115853658536586,888.8297548539492,12.725745687494905,Medium,Fast,False,False,False,True,False
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,7.589506172839506,0.12891419276128507,2.8271604938271606,990.5901250593458,11.119402964584728,Medium,Medium,False,False,False,True,False
-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,6.528723945094052,0.15947671702227068,2.5343162175902387,866.242639592431,11.339770093958144,Medium,Medium,False,False,False,True,False
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,5.707865168539326,0.17060367454068243,2.438202247191011,906.2452653711139,12.464618754726922,Medium,Medium,False,False,False,True,False
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,4.731152204836415,0.2242934455802766,2.4238975817923185,500.0,10.690862585312802,Medium,Medium,False,False,False,True,False
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,4.877149877149877,0.2216624685138539,2.6658476658476657,647.1291069428995,10.3153454125287,Medium,Medium,False,False,False,True,False
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,5.78169014084507,0.1961023142509135,2.51056338028169,500.0,10.47673524968282,Medium,Medium,False,False,False,True,False
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,4.933701657458563,0.19820828667413215,2.585635359116022,569.2627843494207,10.393532339015167,Medium,Medium,False,False,False,True,False
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,5.396694214876033,0.19601837672281777,2.446280991735537,500.0,13.41478013049804,Medium,Medium,False,False,False,True,False
-122.16,37.77,47.0,1256.0,435.0,570.0,218.0,4.375,161900.0,5.761467889908257,0.3463375796178344,2.614678899082569,500.0,10.207674301506227,Medium,Medium,False,False,False,True,False
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,5.427777777777778,0.1985670419651996,2.477777777777778,500.0,12.392014176123372,Medium,Medium,False,False,False,True,False
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,6.052083333333333,0.17082616179001722,2.5208333333333335,548.8776750786469,13.238160666074004,Medium,Medium,False,False,False,True,False
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,5.0094936708860756,0.2204674668351232,2.712025316455696,500.0,14.457911160465603,Medium,Medium,False,False,False,True,False
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,5.0062111801242235,0.21215880893300249,2.8322981366459627,500.0,11.521480727103098,Medium,Medium,False,False,False,True,False
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,5.3628318584070795,0.2198844884488449,3.0088495575221237,500.0,15.23648999236691,Medium,Medium,False,False,False,True,False
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,4.490140845070423,0.2302383939774153,3.0253521126760563,542.2323134852263,15.866887947951199,Medium,Medium,False,False,False,True,False
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,5.544502617801047,0.19499527856468366,2.526178010471204,615.684930501432,17.391466512828593,Medium,Medium,False,False,False,True,False
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,4.921875,0.2273015873015873,2.915625,505.80290799369425,15.239672135667266,Medium,Medium,False,False,False,True,False
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,4.983050847457627,0.22505668934240364,2.788135593220339,500.0,16.716669610974645,Medium,Medium,False,False,False,True,False
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,4.82520325203252,0.21988205560235888,3.686991869918699,500.0,11.374607697963908,Medium,Medium,False,False,False,True,False
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,4.569696969696969,0.23209549071618038,2.709090909090909,500.0,13.068046465997023,Medium,Medium,False,False,False,True,False
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,5.117516629711751,0.19584055459272098,2.8802660753880267,500.0,16.268390648799457,Medium,Medium,False,False,False,True,False
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,5.789808917197452,0.25962596259625964,2.522292993630573,500.0,15.315249827641804,Medium,Medium,False,False,False,True,False
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,4.402985074626866,0.21779661016949153,3.2723880597014925,500.0,13.91640428368341,Medium,Medium,False,False,False,True,False
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,5.498637602179836,0.20218037661050545,3.02724795640327,975.3394893142174,19.885314566361785,Medium,Medium,False,False,False,True,False
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,5.08550185873606,0.20614035087719298,2.936802973977695,625.503125020814,17.78966394729918,Medium,Medium,False,False,False,True,False
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,4.953068592057762,0.19934402332361517,2.6696750902527078,717.8015523693282,12.994711375242272,Medium,Medium,False,False,False,True,False
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,4.810502283105023,0.2235405790223066,2.6780821917808217,572.4760985028225,15.304376693717785,Medium,Medium,False,False,False,True,False
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,4.775956284153006,0.20709382151029748,2.8114754098360657,500.0,14.18137653208163,Medium,Medium,False,False,False,True,False
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,5.782857142857143,0.19318181818181818,2.942857142857143,500.0,13.358118219303327,Medium,Medium,False,False,False,True,False
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,4.0,0.23207885304659498,2.960573476702509,500.0,16.006048664949816,Medium,Medium,False,False,False,True,False
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,4.484581497797357,0.2504911591355599,3.1101321585903086,500.0,13.946826807434247,Medium,Medium,False,False,False,True,False
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,5.306590257879656,0.21220302375809935,3.2435530085959887,500.0,13.97519723276535,Medium,Medium,False,False,False,True,False
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,5.7924528301886795,0.2247557003257329,3.2830188679245285,500.0,16.1833704671848,Medium,Medium,False,False,False,True,False
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,4.198312236286919,0.23919597989949748,2.6582278481012658,500.0,17.586225839869762,Medium,Medium,False,False,False,True,False
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,4.556390977443609,0.21782178217821782,3.992481203007519,524.6414892243031,17.31221774335458,Medium,Medium,False,False,False,True,False
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,4.017991004497751,0.2746268656716418,2.886056971514243,568.19400913684,12.241250189076142,Medium,Medium,False,False,False,True,False
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,4.253561253561253,0.2478231748158071,3.259259259259259,500.0,12.550775720176928,Medium,Medium,False,False,False,True,False
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,4.244230769230769,0.2560036248300861,2.848076923076923,500.0,13.202674964609518,Medium,Medium,False,False,False,True,False
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,5.283950617283951,0.2207943925233645,2.685185185185185,500.0,16.248052658740537,Medium,Medium,False,False,False,True,False
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,4.267326732673268,0.2296983758700696,3.2475247524752477,500.0,16.106711836052504,Medium,Medium,False,False,False,True,False
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,5.327044025157233,0.2502951593860685,3.5660377358490565,500.0,18.229348123813804,Medium,Medium,False,False,False,True,False
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,4.3983739837398375,0.2846580406654344,3.089430894308943,500.0,13.156767920579846,Medium,Medium,False,False,False,True,False
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,4.368852459016393,0.2373358348968105,3.3811475409836067,567.0290260533236,19.155956771193306,Medium,Medium,False,False,False,True,False
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,4.561290322580645,0.2079207920792079,2.6903225806451614,500.0,11.318487274362985,Medium,Medium,False,False,False,True,False
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,5.32404181184669,0.19044502617801048,2.7909407665505226,500.0,15.11934118062569,Medium,Medium,False,False,False,True,False
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,4.590909090909091,0.23652365236523654,3.2626262626262625,500.0,15.990406800089389,Medium,Medium,False,False,False,True,False
-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,4.8807017543859645,0.21063982746225737,3.0,500.0,16.336583654500114,Medium,Medium,False,False,False,True,False
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,4.029411764705882,0.21715328467153286,3.198529411764706,500.0,14.909039830232455,Medium,Medium,False,False,False,True,False
-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,5.223076923076923,0.21453117329405988,3.5076923076923077,500.0,15.517344581779149,Medium,Medium,False,False,False,True,False
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,3.896135265700483,0.2758834469931804,3.577294685990338,500.0,11.670809579302585,Medium,Medium,False,False,False,True,False
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,3.3795620437956204,0.2894168466522678,2.386861313868613,587.2051361093465,16.979769098399593,Medium,Medium,False,False,False,True,False
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,4.569832402234637,0.23594132029339854,2.7597765363128492,500.0,14.405092677930504,Medium,Medium,False,False,False,True,False
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,4.319648093841642,0.25186693822131706,3.6099706744868034,500.0,15.660883011934834,Medium,Medium,False,False,False,True,False
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,4.623853211009174,0.25,2.963302752293578,500.0,14.071801331035484,Medium,Medium,False,False,False,True,False
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,4.56,0.2202729044834308,3.328888888888889,500.0,12.920248928940994,Medium,Medium,False,False,False,True,False
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,4.320224719101123,0.23797139141742524,3.893258426966292,500.0,16.17535252467258,Medium,Medium,False,False,False,True,False
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,5.940677966101695,0.185924869234427,3.7824858757062145,758.0738593016008,21.412665710735073,Medium,Medium,False,False,False,True,False
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,4.125,0.23030303030303031,3.525,500.0,12.64768205671976,Medium,Medium,False,False,False,True,False
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,4.825641025641025,0.2316684378320935,3.1846153846153844,500.0,12.000493404717615,Medium,Medium,False,False,False,True,False
-122.17,37.75,38.0,992.0,435.0,732.0,259.0,1.6196,85100.0,3.83011583011583,0.43850806451612906,2.8262548262548264,500.0,15.582939414437073,Medium,Medium,False,False,False,True,False
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,3.8076923076923075,0.2636363636363636,3.4653846153846155,544.7525458392043,15.30758830298704,Medium,Medium,False,False,False,True,False
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,7.506666666666667,0.23357015985790408,3.2133333333333334,500.0,15.494588354939191,Medium,Medium,False,False,False,True,False
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,4.863849765258216,0.2249034749034749,3.0610328638497655,500.0,15.044619952361606,Medium,Medium,False,False,False,True,False
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,6.307228915662651,0.2043935052531041,3.9216867469879517,747.2550873390386,20.166139378908927,Medium,Medium,False,False,False,True,False
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,4.475524475524476,0.23984375,3.493006993006993,500.0,14.146598111564591,Medium,Medium,False,False,False,True,False
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,5.186274509803922,0.20163831127914303,2.9640522875816995,500.0,11.687340407993936,Medium,Medium,False,False,False,True,False
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,5.465217391304348,0.21559268098647574,3.6,500.0,12.920833789625375,Medium,Medium,False,False,False,True,False
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,4.7952755905511815,0.20361247947454844,3.0039370078740157,500.0,14.435853446967766,Medium,Medium,False,False,False,True,False
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,5.017191977077364,0.22272986864648772,2.679083094555874,591.1769309079207,13.37241814102948,Medium,Medium,False,False,False,True,False
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,4.75,0.22357546759460636,2.96900826446281,500.0,14.209014699587037,Medium,Medium,False,False,False,True,False
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,91700.0,5.097510373443983,0.25396825396825395,3.145228215767635,547.8383011565325,15.290603764949603,Medium,Medium,False,False,False,True,False
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,5.394594594594595,0.21142284569138275,3.227027027027027,500.0,13.260488417787585,Medium,Medium,False,False,False,True,False
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,94800.0,4.926900584795321,0.20356083086053411,2.7748538011695905,500.0,14.747558191634221,Medium,Medium,False,False,False,True,False
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,164300.0,6.049668874172186,0.16803503010399562,2.9172185430463577,579.1580169364818,9.001446613830938,Low,Medium,False,False,False,True,False
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,155500.0,5.358381502890174,0.20640057533261416,2.770712909441233,582.3467760158524,10.587625735857593,Medium,Medium,False,False,False,True,False
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,196900.0,6.7518518518518515,0.1568842567196928,2.825925925925926,783.4160909326356,10.489103543386507,Medium,Medium,False,False,False,True,False
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,6.27887323943662,0.16375056078959174,3.6535211267605634,1505.0479764874642,16.230718749219665,Medium,Medium,False,False,False,True,False
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,252800.0,7.170616113744076,0.15267680105750164,2.5829383886255926,1034.3834589159853,17.522376069635882,Medium,Medium,False,False,False,True,False
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,275400.0,6.127579737335835,0.15033680342927128,2.292682926829268,1102.4087881555402,11.04188497145214,Medium,Medium,False,False,False,True,False
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,8.26027397260274,0.14427860696517414,3.689497716894977,906.9152580905472,11.882708764899753,Medium,Medium,False,False,False,True,False
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,329800.0,7.284403669724771,0.1397984886649874,3.018348623853211,1275.3715135204145,11.25366855001615,Medium,Medium,False,False,False,True,False
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,195500.0,6.330275229357798,0.15217391304347827,2.743119266055046,569.7285635495291,11.939505603147524,Medium,Medium,False,False,False,True,False
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,255900.0,6.603960396039604,0.14992503748125938,2.866336633663366,1724.5895716214384,14.87035536995893,Medium,Fast,False,False,False,True,False
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,311100.0,8.28,0.13043478260869565,2.74,832.3212893720172,11.776056530242753,Medium,Medium,False,False,False,True,False
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,330000.0,8.258064516129032,0.12109375,2.4623655913978495,1559.416529207086,15.000658794196212,Medium,Medium,False,False,False,True,False
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,248900.0,6.790123456790123,0.15136363636363637,2.2777777777777777,1369.1843519159213,12.153479984801473,Medium,Medium,False,False,False,True,False
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,142900.0,6.194805194805195,0.16876310272536688,2.7857142857142856,500.0,12.74176900893657,Medium,Medium,False,False,False,True,False
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,126300.0,5.666666666666667,0.17716262975778546,3.3294117647058825,500.0,9.162481777789935,Low,Medium,False,False,False,True,False
-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,135800.0,5.854984894259819,0.20588235294117646,2.8580060422960725,500.0,11.905194221340007,Medium,Medium,False,False,False,True,False
-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,130600.0,4.481675392670157,0.20794392523364486,2.9895287958115184,500.0,11.946819853479502,Medium,Medium,False,False,False,True,False
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,107900.0,4.637305699481865,0.2536312849162011,2.9455958549222796,553.5772094919296,13.698284299250775,Medium,Medium,False,False,False,True,False
-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,111100.0,4.57037037037037,0.21231766612641814,2.8,651.863830273428,14.416712537515622,Medium,Medium,False,False,False,True,False
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,122000.0,5.084558823529412,0.19884309472161968,3.136029411764706,522.6560446571558,12.151024886642526,Medium,Medium,False,False,False,True,False
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,118000.0,4.698581560283688,0.2090566037735849,2.7092198581560285,500.0,12.553181405922095,Medium,Medium,False,False,False,True,False
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,95200.0,4.7011494252873565,0.2396088019559902,3.5555555555555554,544.2203755184858,15.336196083366545,Medium,Medium,False,False,False,True,False
-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,94300.0,5.015037593984962,0.2098950524737631,3.0526315789473686,500.0,14.895186737150894,Medium,Medium,False,False,False,True,False
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,92500.0,4.367857142857143,0.22976287816843827,2.942857142857143,663.3185299424172,16.835612050814404,Medium,Medium,False,False,False,True,False
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,91800.0,5.324324324324325,0.20812182741116753,3.223938223938224,500.0,13.388752865125351,Medium,Medium,False,False,False,True,False
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,109400.0,5.2,0.19556714471968709,2.8,500.0,15.64513399120792,Medium,Medium,False,False,False,True,False
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,129500.0,4.876777251184834,0.17589893100097181,2.6872037914691944,500.0,15.683914800521034,Medium,Medium,False,False,False,True,False
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,143400.0,5.354166666666667,0.19066147859922178,2.4652777777777777,938.7378326391852,13.278718086555397,Medium,Medium,False,False,False,True,False
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,98200.0,4.963855421686747,0.27063106796116504,3.210843373493976,598.1613929601116,15.638046168846214,Medium,Medium,False,False,False,True,False
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,103100.0,5.102325581395349,0.2178669097538742,2.832558139534884,500.0,12.883308763467019,Medium,Medium,False,False,False,True,False
-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,276800.0,5.436440677966102,0.18550272798129383,2.440677966101695,1380.201105163233,15.834726908520778,Medium,Medium,False,False,False,True,False
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,270900.0,5.608391608391608,0.1639650872817955,2.076923076923077,500.0,10.189651021724735,Medium,Medium,False,False,False,True,False
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,246200.0,5.962864721485412,0.18772241992882563,2.3076923076923075,811.4988299370527,12.061671070154214,Medium,Medium,False,False,False,True,False
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,224200.0,4.445972495088409,0.23066725585505965,2.017681728880157,715.153829488539,12.817699230129216,Medium,Medium,False,False,False,True,False
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,229100.0,4.819018404907975,0.22215149586250796,2.125766871165644,1033.658121150652,12.819106916552682,Medium,Medium,False,False,False,True,False
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,211600.0,4.053333333333334,0.2644736842105263,2.1733333333333333,1184.2980868915429,18.071208394256544,Medium,Medium,False,False,False,True,False
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0,4.43542757417103,0.23844186504033052,2.1116928446771377,1049.1649358016775,13.935519764958025,Medium,Medium,False,False,False,True,False
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,206300.0,3.902173913043478,0.2720519962859796,1.8768115942028984,668.939327243459,13.75428233213168,Medium,Medium,False,False,False,True,False
-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,221300.0,4.538181818181818,0.2267628205128205,2.2545454545454544,1143.885252286444,13.761610465296014,Medium,Medium,False,False,False,True,False
